timestamp,max_demand_gen,highest_gen,min_gen,day_peak_gen,eve_peak_gen,eve_peak_load_shedding,max_temp,total_gas,total_energy,day_of_week,day_of_month,month,is_weekend,season
2016-02-21,7588,7130.0,5099.0,5524.0,7130,0,34.0,952.43,138.65,6,21,2,0,0
2016-02-22,7679,7679.0,5095.0,6192.0,7679,0,31.4,996.04,145.63,0,22,2,0,0
2016-02-23,7628,7628.0,5136.0,6689.0,7628,0,31.0,967.12,149.51,1,23,2,0,0
2016-02-24,7147,7147.0,4554.0,5656.0,7147,0,26.4,891.19,132.25,2,24,2,0,0
2016-02-25,7475,7475.0,4093.0,6076.0,7475,0,30.4,945.57,134.02,3,25,2,0,0
2016-02-26,7010,7010.0,4771.0,5071.0,6769,0,31.2,926.66,129.2,4,26,2,1,0
2016-02-27,7614,7614.0,4650.0,5915.0,7614,0,31.2,921.26,141.41,5,27,2,1,0
2016-02-28,7617,7617.0,5036.0,6597.0,7617,0,31.3,924.64,145.8,6,28,2,0,0
2016-02-29,7729,7729.0,5125.0,6469.0,7729,0,31.9,920.73,148.46,0,29,2,0,0
2016-03-01,7881,7881.0,5103.0,6771.0,7881,0,32.1,906.29,150.45,1,1,3,0,0
2016-03-02,7784,7784.0,5127.0,6683.0,7784,0,32.4,914.73,150.15,2,2,3,0,0
2016-03-03,7775,7775.0,5212.0,6668.0,7775,0,33.0,911.97,152.16,3,3,3,0,0
2016-03-04,7413,7413.0,5149.0,5485.0,7413,0,33.5,943.88,139.42,4,4,3,1,0
2016-03-05,8002,8002.0,5125.0,6127.0,8002,0,33.4,954.77,148.26,5,5,3,1,0
2016-03-06,5946,7130.0,3615.0,6968.0,5946,0,33.6,851.6,142.65,6,6,3,0,0
2016-03-07,7485,7485.0,4352.0,6151.0,7485,0,33.0,940.45,137.98,0,7,3,0,0
2016-03-08,7957,7957.0,5315.0,6605.0,7957,0,32.7,938.98,154.45,1,8,3,0,0
2016-03-09,7953,7953.0,5630.0,6534.0,7953,0,34.5,935.14,159.37,2,9,3,0,0
2016-03-10,7942,7942.0,6104.0,7176.0,7942,0,34.4,919.85,165.31,3,10,3,0,0
2016-03-11,7777,7777.0,5819.0,6038.0,7777,0,34.5,926.42,156.42,4,11,3,1,0
2016-03-12,7995,7995.0,6122.0,6699.0,7995,0,34.2,936.04,163.29,5,12,3,1,0
2016-03-13,7781,7781.0,6342.0,6476.0,7781,202,31.2,923.16,163.47,6,13,3,0,0
2016-03-14,7865,7865.0,5890.0,6856.0,7865,0,31.6,935.64,160.72,0,14,3,0,0
2016-03-15,8000,7613.0,5747.0,6839.0,7613,348,32.6,928.8,159.81,1,15,3,0,0
2016-03-16,8000,7814.0,5655.0,6707.0,7814,167,32.2,930.26,162.22,2,16,3,0,0
2016-03-17,7801,7801.0,5903.0,6804.0,7801,0,33.5,935.08,160.48,3,17,3,0,0
2016-03-18,7588,7588.0,5493.0,5684.0,7588,0,33.8,898.34,147.56,4,18,3,1,0
2016-03-19,7711,7711.0,4820.0,6611.0,7711,0,31.0,889.93,148.86,5,19,3,1,0
2016-03-20,7711,7711.0,5599.0,6959.0,7711,0,32.0,913.13,180.6,6,20,3,0,0
2016-03-21,7950,7584.0,5816.0,6905.0,7584,329,34.8,897.97,160.1,0,21,3,0,0
2016-03-22,7900,7634.0,5408.0,6620.0,7626,247,34.2,908.36,171.01,1,22,3,0,0
2016-03-23,8025,8025.0,6221.0,6997.0,8025,0,34.2,953.91,168.21,2,23,3,0,0
2016-03-24,8050,7923.0,5805.0,7048.0,7923,118,34.5,948.45,163.22,3,24,3,0,0
2016-03-25,7788,7788.0,5758.0,6048.0,7788,0,34.6,947.97,154.17,4,25,3,1,0
2016-03-26,7825,7825.0,5819.0,6576.0,7825,0,34.7,987.87,158.79,5,26,3,1,0
2016-03-27,8088,8088.0,6198.0,6979.0,8088,0,33.2,948.91,167.39,6,27,3,0,0
2016-03-28,7013,7054.0,4993.0,5991.0,7013,0,29.2,891.04,146.23,0,28,3,0,0
2016-03-29,7005,7005.0,4610.0,6245.0,7005,0,33.6,893.97,136.4,1,29,3,0,0
2016-03-30,7352,7352.0,4992.0,6675.0,7352,0,33.8,894.51,143.82,2,30,3,0,0
2016-03-31,7352,7352.0,4992.0,6675.0,7352,0,33.8,894.51,143.82,3,31,3,0,0
2016-04-01,6272,6272.0,1759.0,3634.0,6272,0,27.0,840.5,93.3,4,1,4,1,0
2016-04-02,7338,7338.0,4107.0,5335.0,7338,0,28.0,974.06,127.3,5,2,4,1,0
2016-04-03,7249,7249.0,4733.0,5987.0,7249,0,31.5,927.93,137.7,6,3,4,0,0
2016-04-04,7572,7572.0,4285.0,5867.0,7572,0,33.4,921.81,144.09,0,4,4,0,0
2016-04-05,6889,6889.0,5614.0,6300.0,6889,0,31.2,907.79,149.04,1,5,4,0,0
2016-04-06,7879,7879.0,5152.0,6378.0,7879,0,34.5,1049.58,153.1,2,6,4,0,0
2016-04-07,8157,8157.0,6002.0,6919.0,8157,0,35.2,1022.15,167.03,3,7,4,0,0
2016-04-08,8002,8002.0,5529.0,5803.0,8002,0,36.0,1050.66,169.56,4,8,4,1,0
2016-04-09,8348,8348.0,6045.0,6651.0,8348,0,34.8,1021.29,170.37,5,9,4,1,0
2016-04-10,8280,8329.0,6563.0,7365.0,8280,0,36.0,1011.06,177.75,6,10,4,0,0
2016-04-11,8350,8054.0,6539.0,7389.0,7949,361,36.6,1006.45,176.56,0,11,4,0,0
2016-04-12,8350,8099.0,6835.0,7507.0,8099,226,37.0,1007.35,178.72,1,12,4,0,0
2016-04-13,8250,8050.0,6742.0,7479.0,8050,180,36.8,1006.2,175.98,2,13,4,0,0
2016-04-14,7736,7820.0,6196.0,6739.0,7736,0,38.0,1107.81,168.3,3,14,4,0,0
2016-04-15,7976,7976.0,6064.0,6399.0,7976,0,35.6,1114.22,164.35,4,15,4,1,0
2016-04-16,7800,7588.0,6209.0,6750.0,7586,193,34.6,992.65,167.85,5,16,4,1,0
2016-04-17,8083,8083.0,6375.0,7266.0,8083,0,35.4,1013.67,173.24,6,17,4,0,0
2016-04-18,8200,7991.0,6576.0,7203.0,7985,197,33.8,1047.73,169.27,0,18,4,0,0
2016-04-19,8250,7958.0,6548.0,7363.0,7958,263,36.0,1021.33,176.14,1,19,4,0,0
2016-04-20,8300,8059.0,6650.0,7144.0,8022,250,35.9,1038.03,176.05,2,20,4,0,0
2016-04-21,8300,7948.0,6574.0,7328.0,7942,322,35.5,1049.08,175.43,3,21,4,0,0
2016-04-22,8040,8087.0,5959.0,6522.0,8040,0,36.4,1092.23,167.36,4,22,4,1,0
2016-04-23,8200,7865.0,6516.0,7155.0,7865,302,36.4,1049.02,172.13,5,23,4,1,0
2016-04-24,8300,7668.0,6347.0,7123.0,7522,700,39.0,1029.48,169.72,6,24,4,0,0
2016-04-25,8300,7599.0,6724.0,6981.0,7531,701,37.0,1011.02,170.14,0,25,4,0,0
2016-04-26,8300,7406.0,6527.0,6741.0,7344,860,37.0,1001.71,168.18,1,26,4,0,0
2016-04-27,8300,7573.0,6591.0,6607.0,7573,664,37.0,1018.24,166.23,2,27,4,0,0
2016-04-28,8300,7990.0,6820.0,6880.0,7990,279,36.5,1059.84,172.63,3,28,4,0,0
2016-04-29,8250,8098.0,6391.0,6904.0,8098,137,37.4,1041.61,172.3,4,29,4,1,0
2016-04-30,8400,7934.0,6658.0,6858.0,7396,904,37.0,921.76,171.62,5,30,4,1,0
2016-05-01,5603,7193.0,3493.0,6383.0,5603,0,32.2,838.79,142.06,6,1,5,0,0
2016-05-02,6665,6665.0,3965.0,5930.0,6665,0,33.0,885.23,129.38,0,2,5,0,0
2016-05-03,7800,7513.0,4832.0,6173.0,7400,360,32.4,851.48,154.18,1,3,5,0,0
2016-05-04,7967,7967.0,4613.0,6325.0,7967,0,33.6,918.22,150.75,2,4,5,0,0
2016-05-05,7514,7514.0,5056.0,5908.0,7514,0,35.0,1000.23,146.97,3,5,5,0,0
2016-05-06,7514,7514.0,5056.0,5908.0,7514,0,35.0,1000.23,146.97,4,6,5,1,0
2016-05-07,6626,6626.0,5026.0,6110.0,6626,0,31.6,920.55,139.66,5,7,5,1,0
2016-05-08,8271,8271.0,4438.0,6536.0,8271,0,34.0,1035.47,149.99,6,8,5,0,0
2016-05-09,8026,8026.0,5968.0,7140.0,8026,0,35.6,998.54,170.57,0,9,5,0,0
2016-05-10,8200,7927.0,6089.0,7154.0,7927,246,35.7,991.57,171.57,1,10,5,0,0
2016-05-11,8250,7940.0,5809.0,7010.0,7940,279,36.4,981.07,166.79,2,11,5,0,0
2016-05-12,6479,7772.0,5891.0,7304.0,6479,0,36.0,907.0,166.25,3,12,5,0,0
2016-05-13,7116,6192.0,4012.0,4946.0,6192,0,33.1,811.74,122.25,4,13,5,1,0
2016-05-14,7753,7757.0,4174.0,6145.0,7753,0,34.0,973.66,139.38,5,14,5,1,0
2016-05-15,7692,7733.0,5622.0,6913.0,7692,0,34.7,982.07,159.16,6,15,5,0,0
2016-05-16,7900,7678.0,6045.0,6706.0,7678,200,35.0,949.97,163.85,0,16,5,0,0
2016-05-17,7900,7694.0,6341.0,7003.0,7523,339,35.4,944.22,166.64,1,17,5,0,0
2016-05-18,7850,7688.0,5336.0,6849.0,7688,146,32.8,957.95,149.51,2,18,5,0,0
2016-05-19,7850,7693.0,5334.0,6166.0,7693,141,30.6,936.08,154.75,3,19,5,0,0
2016-05-20,7425,7425.0,4918.0,5505.0,7425,0,28.8,911.51,142.55,4,20,5,1,0
2016-05-21,6168,6168.0,3653.0,4100.0,6168,0,26.2,870.93,113.48,5,21,5,1,0
2016-05-22,7434,7434.0,4410.0,6213.0,7434,0,33.0,994.61,142.53,6,22,5,0,0
2016-05-23,7775,7775.0,4876.0,5581.0,7775,0,35.0,990.27,156.31,0,23,5,0,0
2016-05-24,7775,7775.0,4876.0,5581.0,7775,0,35.0,990.27,156.31,1,24,5,0,0
2016-05-25,6205,7093.0,4188.0,6688.0,6205,0,34.1,921.24,146.53,2,25,5,0,0
2016-05-26,7667,7667.0,4924.0,6535.0,7610,0,34.6,973.09,153.3,3,26,5,0,0
2016-05-27,8300,7573.0,6591.0,6607.0,7573,664,37.0,1018.24,166.23,4,27,5,1,0
2016-05-28,8001,8001.0,5251.0,6026.0,8001,0,29.0,1067.55,153.93,5,28,5,1,0
2016-05-29,8067,8067.0,5601.0,7239.0,8067,0,34.2,1021.5,163.72,6,29,5,0,0
2016-05-30,8100,7909.0,5842.0,7112.0,7909,172,35.5,1003.92,168.04,0,30,5,0,0
2016-05-31,7775,7775.0,6010.0,7083.0,7775,0,34.7,997.81,167.15,1,31,5,0,0
2016-06-01,8200,7982.0,5494.0,6964.0,7982,196,32.8,1016.31,164.74,2,1,6,0,0
2016-06-02,8400,8236.0,6383.0,7344.0,8236,148,35.4,1029.45,176.56,3,2,6,0,0
2016-06-03,8250,8049.0,6358.0,6742.0,8049,181,36.0,983.44,172.55,4,3,6,1,0
2016-06-04,8400,8148.0,6429.0,7043.0,8076,292,35.0,1038.07,182.39,5,4,6,1,0
2016-06-05,8482,8482.0,6605.0,7040.0,8482,0,34.6,1045.3,180.23,6,5,6,0,0
2016-06-06,8600,8420.0,6762.0,7476.0,8367,210,32.5,1044.85,180.47,0,6,6,0,0
2016-06-07,8357,8357.0,6317.0,7163.0,8357,0,32.9,1043.52,189.28,1,7,6,0,0
2016-06-08,8650,8510.0,5921.0,7199.0,8510,126,34.0,1081.79,176.31,2,8,6,0,0
2016-06-09,8387,8387.0,6449.0,7189.0,8387,0,31.5,1076.57,177.65,3,9,6,0,0
2016-06-10,8402,8402.0,6077.0,6536.0,8402,0,33.0,1083.87,170.14,4,10,6,1,0
2016-06-11,8226,8226.0,5066.0,5066.0,8226,0,34.3,1024.85,163.1,5,11,6,1,0
2016-06-12,7774,7774.0,4767.0,6176.0,7774,0,29.5,974.96,151.46,6,12,6,0,0
2016-06-13,8285,8285.0,4884.0,6389.0,8285,0,31.2,1026.31,156.39,0,13,6,0,0
2016-06-14,8551,8551.0,5614.0,6737.0,8551,0,32.6,1054.34,168.39,1,14,6,0,0
2016-06-15,8776,8776.0,6000.0,7014.0,8776,0,32.8,1067.73,175.06,2,15,6,0,0
2016-06-16,8711,8711.0,5973.0,7108.0,8711,0,34.2,1072.36,195.05,3,16,6,0,0
2016-06-17,8512,8512.0,6045.0,6296.0,8512,0,33.7,1079.96,171.76,4,17,6,1,0
2016-06-18,8700,8617.0,6133.0,6684.0,8582,106,34.8,1086.71,177.38,5,18,6,1,0
2016-06-19,8671,8671.0,6547.0,7507.0,8671,0,34.0,1063.47,184.62,6,19,6,0,0
2016-06-20,8800,8679.0,6646.0,7209.0,8679,109,35.3,1072.29,182.47,0,20,6,0,0
2016-06-21,8800,8647.0,6663.0,7377.0,8590,189,34.7,1115.71,185.87,1,21,6,0,0
2016-06-22,8750,8450.0,6623.0,7330.0,8447,273,34.7,1096.47,182.26,2,22,6,0,0
2016-06-23,8738,8738.0,6699.0,7290.0,8738,0,33.8,1074.51,182.96,3,23,6,0,0
2016-06-24,8698,8698.0,6516.0,6611.0,8698,0,34.6,1076.92,176.16,4,24,6,1,0
2016-06-25,8698,8698.0,6516.0,6611.0,8698,0,34.6,1076.92,176.16,5,25,6,1,0
2016-06-26,8900,8662.0,6792.0,7889.0,8662,214,32.5,1075.11,188.44,6,26,6,0,0
2016-06-27,8900,8669.0,7203.0,7674.0,8669,208,35.0,1077.92,188.64,0,27,6,0,0
2016-06-28,8900,8749.0,6982.0,7682.0,8749,136,34.6,1112.31,195.96,1,28,6,0,0
2016-06-29,8950,8968.0,7196.0,7559.0,8950,0,34.8,1088.99,194.46,2,29,6,0,0
2016-06-30,8950,8968.0,7196.0,7559.0,8950,0,34.8,1088.99,194.46,3,30,6,0,1
2016-07-01,8950,8968.0,7196.0,7559.0,8950,0,34.8,1088.99,194.46,4,1,7,1,1
2016-07-02,8327,8367.0,6356.0,6946.0,8327,0,32.2,1102.91,176.94,5,2,7,1,1
2016-07-03,8066,8080.0,5781.0,6253.0,8066,0,31.3,1060.6,164.44,6,3,7,0,1
2016-07-04,7643,7643.0,4960.0,5560.0,7643,0,30.8,980.09,148.08,0,4,7,0,1
2016-07-05,7265,7265.0,4336.0,4701.0,7265,0,28.5,939.94,134.61,1,5,7,0,1
2016-07-06,7241,7241.0,4237.0,4632.0,7241,0,28.8,924.18,133.45,2,6,7,0,1
2016-07-07,7162,7167.0,4630.0,5351.0,7162,0,33.6,1033.46,135.1,3,7,7,0,1
2016-07-08,7339,7339.0,4908.0,5164.0,7339,0,33.6,983.6,140.8,4,8,7,1,1
2016-07-09,7361,7422.0,5050.0,5271.0,7361,0,33.5,992.62,143.85,5,9,7,1,1
2016-07-10,7767,7767.0,5277.0,5653.0,7767,0,33.0,1008.53,158.39,6,10,7,0,1
2016-07-11,8120,8120.0,5448.0,6213.0,8120,0,33.4,1050.73,157.77,0,11,7,0,1
2016-07-12,8197,8197.0,5695.0,6476.0,8197,0,33.4,1037.68,164.82,1,12,7,0,1
2016-07-13,8366,8366.0,6089.0,6861.0,8366,0,33.5,1060.61,172.08,2,13,7,0,1
2016-07-14,8528,8528.0,6445.0,7276.0,8528,0,34.5,1052.09,178.91,3,14,7,0,1
2016-07-15,8319,8319.0,5906.0,6405.0,8319,0,33.2,1027.32,167.25,4,15,7,1,1
2016-07-16,7990,7990.0,5459.0,6621.0,7990,0,29.5,1036.21,162.03,5,16,7,1,1
2016-07-17,8207,8207.0,5722.0,6712.0,8207,0,32.5,1018.93,165.45,6,17,7,0,1
2016-07-18,8479,8479.0,5132.0,6547.0,8479,0,31.0,1040.86,161.46,0,18,7,0,1
2016-07-19,8615,8615.0,5765.0,6778.0,8615,0,31.5,1065.2,169.11,1,19,7,0,1
2016-07-20,8650,8477.0,6135.0,7103.0,8477,156,32.0,1071.83,174.71,2,20,7,0,1
2016-07-21,8371,8371.0,6430.0,7094.0,8371,0,31.9,1008.67,175.77,3,21,7,0,1
2016-07-22,7939,7939.0,5761.0,5816.0,7939,0,30.8,1018.75,168.05,4,22,7,1,1
2016-07-23,8259,8263.0,5911.0,6585.0,8259,0,31.1,978.21,164.05,5,23,7,1,1
2016-07-24,8375,8375.0,6086.0,6829.0,8375,0,32.2,991.66,169.4,6,24,7,0,1
2016-07-25,8216,8216.0,6028.0,6877.0,8216,0,31.8,992.93,167.19,0,25,7,0,1
2016-07-26,8400,8343.0,5518.0,6779.0,8260,126,30.7,1027.33,164.67,1,26,7,0,1
2016-07-27,8354,8402.0,6010.0,6881.0,8354,0,33.5,1082.95,172.41,2,27,7,0,1
2016-07-28,8616,8616.0,6243.0,7443.0,8616,0,33.5,1067.95,179.05,3,28,7,0,1
2016-07-29,8277,8277.0,5956.0,6101.0,8277,0,31.8,1036.25,167.27,4,29,7,1,1
2016-07-30,8300,8035.0,6300.0,7080.0,7984,284,33.5,1059.75,173.72,5,30,7,1,1
2016-07-31,8300,8035.0,6300.0,7080.0,7984,284,33.5,1059.75,173.72,6,31,7,0,1
2016-08-01,8472,8472.0,6272.0,7212.0,8472,0,33.6,1052.78,180.01,0,1,8,0,1
2016-08-02,8414,8414.0,5960.0,7070.0,8414,0,33.8,1016.52,183.65,1,2,8,0,1
2016-08-03,8650,8477.0,6304.0,7387.0,8477,156,33.8,1033.91,180.5,2,3,8,0,1
2016-08-04,8600,8312.0,6610.0,7384.0,8312,259,35.0,1015.85,181.27,3,4,8,0,1
2016-08-05,8322,8322.0,5929.0,6225.0,8322,0,33.3,1036.55,168.68,4,5,8,1,1
2016-08-06,8438,8438.0,5993.0,6822.0,8438,0,31.8,1060.88,173.52,5,6,8,1,1
2016-08-07,8620,8501.0,6175.0,7267.0,8501,107,32.6,1049.86,176.88,6,7,8,0,1
2016-08-08,8600,8431.0,6602.0,7277.0,8431,152,33.3,1044.66,187.46,0,8,8,0,1
2016-08-09,8350,8130.0,6519.0,7021.0,8130,198,31.6,1009.14,176.38,1,9,8,0,1
2016-08-10,7682,7682.0,4781.0,5998.0,7682,0,28.8,959.16,149.6,2,10,8,0,1
2016-08-11,8165,8165.0,5336.0,6931.0,8165,0,32.6,995.29,161.25,3,11,8,0,1
2016-08-12,8297,8297.0,5658.0,6210.0,8297,0,33.8,1017.85,163.46,4,12,8,1,1
2016-08-13,8550,8395.0,6466.0,7359.0,8342,187,33.5,1041.54,177.77,5,13,8,1,1
2016-08-14,8700,8418.0,6647.0,7383.0,8418,254,33.4,1067.45,181.95,6,14,8,0,1
2016-08-15,8461,8461.0,6425.0,6935.0,8461,0,34.8,1096.39,178.36,0,15,8,0,1
2016-08-16,7727,7908.0,6346.0,7253.0,7727,0,33.8,1087.55,171.58,1,16,8,0,1
2016-08-17,8073,8073.0,6118.0,6719.0,8073,0,31.0,1087.55,169.43,2,17,8,0,1
2016-08-18,8700,8572.0,6274.0,7347.0,8501,115,32.6,1087.55,177.22,3,18,8,0,1
2016-08-19,8466,8466.0,6384.0,6699.0,8466,0,34.8,1087.55,174.55,4,19,8,1,1
2016-08-20,8700,8504.0,6868.0,7248.0,8479,199,33.6,0.0,184.18,5,20,8,1,1
2016-08-21,6406,8293.0,5108.0,6737.0,6406,0,29.6,1087.55,160.69,6,21,8,0,1
2016-08-22,8700,8560.0,4923.0,6533.0,8502,178,32.2,1087.55,159.88,0,22,8,0,1
2016-08-23,8800,8680.0,6305.0,7171.0,8680,108,33.2,1087.55,189.11,1,23,8,0,1
2016-08-24,8750,8369.0,7014.0,7595.0,8364,347,34.6,1087.55,186.29,2,24,8,0,1
2016-08-25,8700,8142.0,6678.0,7195.0,8003,627,36.1,1087.55,179.71,3,25,8,0,1
2016-08-26,8600,8477.0,5678.0,6593.0,8271,295,33.2,1087.55,165.18,4,26,8,1,1
2016-08-27,8800,8569.0,6462.0,7253.0,8569,208,35.5,1064.39,181.19,5,27,8,1,1
2016-08-28,8800,8449.0,6615.0,7518.0,8449,316,32.2,1043.78,184.23,6,28,8,0,1
2016-08-29,8950,8602.0,6824.0,7514.0,8602,313,34.2,1069.32,186.4,0,29,8,0,1
2016-08-30,9000,8719.0,6881.0,7579.0,8700,270,35.3,1071.87,186.87,1,30,8,0,1
2016-08-31,8900,8545.0,6821.0,7542.0,8495,365,33.7,1073.75,184.37,2,31,8,0,1
2016-09-01,8800,8482.0,6551.0,7339.0,8482,286,33.4,1011.28,182.04,3,1,9,0,1
2016-09-02,8500,8253.0,6117.0,6505.0,8107,354,32.8,991.52,172.68,4,2,9,1,1
2016-09-03,8650,8220.0,6060.0,6735.0,8220,387,32.6,1049.78,173.75,5,3,9,1,1
2016-09-04,8700,8224.0,6606.0,7391.0,8212,439,32.5,1015.93,180.02,6,4,9,0,1
2016-09-05,8800,8409.0,6528.0,7096.0,8409,352,32.5,1044.73,198.23,0,5,9,0,1
2016-09-06,8700,8325.0,6342.0,7111.0,8304,356,31.4,1038.55,179.25,1,6,9,0,1
2016-09-07,8900,8566.0,6695.0,7031.0,8566,301,32.8,1056.44,183.32,2,7,9,0,1
2016-09-08,8890,8890.0,6664.0,7577.0,8890,0,33.6,1081.55,186.6,3,8,9,0,1
2016-09-09,8800,8653.0,6429.0,6909.0,8653,132,34.4,1043.83,178.7,4,9,9,1,1
2016-09-10,8450,8311.0,6496.0,6826.0,8295,140,34.2,1104.98,173.14,5,10,9,1,1
2016-09-11,7976,7976.0,6120.0,6319.0,7976,0,32.8,1123.84,167.0,6,11,9,0,1
2016-09-12,7593,7593.0,5236.0,5399.0,7593,0,32.3,1022.94,148.26,0,12,9,0,1
2016-09-13,7345,7345.0,4317.0,4403.0,7345,0,29.2,978.94,135.7,1,13,9,0,1
2016-09-14,7461,7461.0,5046.0,5348.0,7461,0,32.6,1018.84,144.33,2,14,9,0,1
2016-09-15,7461,7461.0,5046.0,5348.0,7461,0,32.6,1018.84,144.33,3,15,9,0,1
2016-09-16,7679,7716.0,5368.0,5639.0,7716,0,33.8,986.42,161.67,4,16,9,1,1
2016-09-17,7965,7965.0,5916.0,6223.0,7965,0,34.7,1008.92,160.27,5,17,9,1,1
2016-09-18,8300,8082.0,5908.0,6772.0,8082,196,33.0,985.15,166.68,6,18,9,0,1
2016-09-19,8350,8204.0,6031.0,6747.0,8183,150,29.7,1000.44,171.02,0,19,9,0,1
2016-09-20,8400,8285.0,5196.0,6533.0,8285,104,31.1,954.84,170.79,1,20,9,0,1
2016-09-21,8350,8210.0,6101.0,7024.0,8179,154,31.8,996.23,173.39,2,21,9,0,1
2016-09-22,8550,8401.0,6094.0,7133.0,8401,134,32.7,1049.55,174.88,3,22,9,0,1
2016-09-23,8085,8085.0,5918.0,6255.0,8215,0,34.0,1048.5,166.97,4,23,9,1,1
2016-09-24,8790,8790.0,6206.0,7007.0,8790,0,32.2,1094.86,176.08,5,24,9,1,1
2016-09-25,8484,8484.0,6374.0,6933.0,8484,0,34.1,1051.94,176.03,6,25,9,0,1
2016-09-26,8484,8484.0,6374.0,6933.0,8484,0,34.1,1051.94,176.03,0,26,9,0,1
2016-09-27,8700,8700.0,6306.0,7294.0,8700,0,34.4,1056.47,181.04,1,27,9,0,1
2016-09-28,8750,8628.0,6306.0,7209.0,8593,141,30.2,1012.95,182.47,2,28,9,0,1
2016-09-29,8750,8628.0,6306.0,7209.0,8593,141,30.2,1012.95,182.47,3,29,9,0,1
2016-09-30,8739,8739.0,6210.0,6431.0,8739,0,34.4,1056.94,178.42,4,30,9,1,2
2016-10-01,8800,8606.0,6305.0,7395.0,8570,207,34.0,994.35,181.99,5,1,10,1,2
2016-10-02,8900,8789.0,6975.0,7490.0,8789,100,32.3,1047.56,186.15,6,2,10,0,2
2016-10-03,8900,8692.0,6754.0,7367.0,8640,234,34.0,1032.8,187.77,0,3,10,0,2
2016-10-04,8900,8681.0,6860.0,7553.0,8681,197,35.5,1012.46,179.61,1,4,10,0,2
2016-10-05,8900,8784.0,6528.0,7612.0,8748,137,32.8,1061.33,184.63,2,5,10,0,2
2016-10-06,8850,8704.0,6651.0,7467.0,8704,131,30.4,1052.3,186.06,3,6,10,0,2
2016-10-07,8614,8614.0,5995.0,6280.0,8590,0,31.8,1033.61,173.33,4,7,10,1,2
2016-10-08,8804,8804.0,6380.0,7401.0,8804,0,32.6,1101.89,181.29,5,8,10,1,2
2016-10-09,8864,8864.0,6514.0,7345.0,8864,0,33.0,1073.19,184.96,6,9,10,0,2
2016-10-10,8606,8606.0,6433.0,7327.0,8606,0,33.5,1024.21,176.09,0,10,10,0,2
2016-10-11,7914,7914.0,5649.0,6416.0,7914,0,30.2,966.49,158.45,1,11,10,0,2
2016-10-12,8105,8105.0,5095.0,5898.0,8105,0,31.4,951.93,155.8,2,12,10,0,2
2016-10-13,8198,8198.0,5620.0,6963.0,8198,0,33.0,983.23,166.83,3,13,10,0,2
2016-10-14,7993,7993.0,5450.0,5998.0,7977,0,32.4,997.55,157.14,4,14,10,1,2
2016-10-15,8700,8568.0,5570.0,6521.0,8568,119,33.5,1020.59,167.34,5,15,10,1,2
2016-10-16,8630,8630.0,6004.0,7494.0,8630,0,34.4,1030.52,176.39,6,16,10,0,2
2016-10-17,8650,8609.0,6204.0,7402.0,8495,140,34.7,1015.58,185.48,0,17,10,0,2
2016-10-18,8694,8694.0,6542.0,7567.0,8694,0,34.6,1009.09,183.91,1,18,10,0,2
2016-10-19,8802,8802.0,6507.0,7472.0,8802,0,34.7,995.66,184.22,2,19,10,0,2
2016-10-20,8640,8640.0,6426.0,7407.0,8640,0,36.0,973.25,182.79,3,20,10,0,2
2016-10-21,8275,8275.0,5686.0,6410.0,8275,0,35.8,988.57,165.23,4,21,10,1,2
2016-10-22,8275,8275.0,5686.0,6410.0,8275,0,35.8,988.57,165.23,5,22,10,1,2
2016-10-23,8547,8547.0,5739.0,7098.0,8547,0,33.2,1005.23,170.31,6,23,10,0,2
2016-10-24,8676,8676.0,5733.0,7024.0,8676,0,32.5,1015.19,169.2,0,24,10,0,2
2016-10-25,8742,8742.0,5827.0,7100.0,8742,0,34.0,1032.29,172.83,1,25,10,0,2
2016-10-26,8850,8850.0,6130.0,7376.0,8850,0,33.8,1022.56,178.4,2,26,10,0,2
2016-10-27,8214,8214.0,5640.0,6357.0,8214,0,30.2,942.52,163.29,3,27,10,0,2
2016-10-28,7532,7532.0,5213.0,5760.0,7532,0,30.5,913.93,148.85,4,28,10,1,2
2016-10-29,7532,7532.0,5213.0,5760.0,7532,0,30.5,913.93,148.85,5,29,10,1,2
2016-10-30,8460,8460.0,5580.0,6903.0,8460,0,32.5,988.73,166.62,6,30,10,0,2
2016-10-31,8559,8559.0,5766.0,7147.0,8559,0,33.0,991.79,170.78,0,31,10,0,2
2016-11-01,8800,8606.0,6305.0,7395.0,8570,207,34.0,994.35,181.99,1,1,11,0,2
2016-11-02,8493,8493.0,6006.0,7175.0,8493,0,34.1,1008.17,175.02,2,2,11,0,2
2016-11-03,8497,8497.0,6149.0,7446.0,8497,0,34.5,974.79,176.5,3,3,11,0,2
2016-11-04,7263,7263.0,4840.0,5301.0,7263,0,28.5,868.0,147.38,4,4,11,1,2
2016-11-05,6583,6583.0,4800.0,5781.0,6583,0,25.0,799.09,132.3,5,5,11,1,2
2016-11-06,7200,7200.0,3800.0,5368.0,7153,0,24.2,833.34,123.25,6,6,11,0,2
2016-11-07,7536,7536.0,4360.0,5781.0,7536,0,27.4,827.95,136.56,0,7,11,0,2
2016-11-08,7598,7598.0,4505.0,5922.0,7598,0,30.2,841.36,149.94,1,8,11,0,2
2016-11-09,7630,7630.0,4508.0,5998.0,7630,0,31.2,880.24,141.25,2,9,11,0,2
2016-11-10,7615,7615.0,4698.0,6041.0,7615,0,30.7,862.8,141.75,3,10,11,0,2
